date,high,low,open,close,volume,adjclose
2018-02-06,155.49000549316406,149.11000061035156,150.2899932861328,155.33999633789062,9867700.0,153.82546997070312
2018-02-05,158.5,150.0,157.88999938964844,152.52999877929688,8746600.0,151.04286193847656
2018-02-02,162.0,158.8699951171875,161.6999969482422,159.02999877929688,5251900.0,157.4794921875
2018-02-01,164.1300048828125,161.89999389648438,163.19000244140625,162.39999389648438,4434200.0,160.81663513183594
2018-01-31,164.99000549316406,162.75999450683594,163.75,163.6999969482422,4072800.0,162.1039581298828
2018-01-30,166.77000427246094,163.16000366210938,166.2100067138672,163.6199951171875,4902300.0,162.0247344970703
2018-01-29,168.38999938964844,166.00999450683594,167.4499969482422,166.8000030517578,3517000.0,165.17373657226562
2018-01-26,167.41000366210938,165.7899932861328,166.1199951171875,167.33999633789062,3787900.0,165.70846557617188
2018-01-25,166.77999877929688,165.19000244140625,165.91000366210938,165.47000122070312,3302500.0,163.85670471191406
2018-01-24,168.72000122070312,164.82000732421875,166.75,165.3699951171875,5645000.0,163.75767517089844
2018-01-23,166.25999450683594,162.50999450683594,162.82000732421875,166.25,7466200.0,164.6291046142578
2018-01-22,163.97999572753906,161.11000061035156,161.50999450683594,162.60000610351562,8480800.0,161.0146942138672
2018-01-19,165.39999389648438,161.3000030517578,164.4600067138672,162.3699951171875,21172500.0,160.78692626953125
2018-01-18,171.1300048828125,168.14999389648438,170.0,169.1199951171875,14259300.0,167.4711151123047
2018-01-17,169.1300048828125,167.25999450683594,168.00999450683594,168.64999389648438,11710000.0,167.0056915283203
2018-01-16,165.2899932861328,163.35000610351562,165.10000610351562,163.85000610351562,7794200.0,162.25250244140625
2018-01-12,164.74000549316406,163.02999877929688,164.02000427246094,163.13999938964844,5031900.0,161.54942321777344
2018-01-11,164.94000244140625,163.3000030517578,164.8000030517578,164.1999969482422,3794500.0,162.59909057617188
2018-01-10,164.3300018310547,162.5,162.91000366210938,164.17999267578125,4174100.0,162.5792694091797
2018-01-09,164.52999877929688,163.05999755859375,163.89999389648438,163.8300018310547,4341800.0,162.23269653320312
2018-01-08,163.91000366210938,161.6999969482422,162.66000366210938,163.47000122070312,5237500.0,161.87620544433594
2018-01-05,162.89999389648438,161.10000610351562,162.44000244140625,162.49000549316406,5195800.0,160.90576171875
2018-01-04,162.32000732421875,159.3699951171875,159.64999389648438,161.6999969482422,7556200.0,160.1234588623047
2018-01-03,159.80999755859375,156.3300018310547,157.33999633789062,158.49000549316406,9441600.0,156.94476318359375
2018-01-02,154.80999755859375,153.5399932861328,154.5,154.25,4202500.0,152.74609375
2017-12-29,154.72000122070312,153.4199981689453,154.1699981689453,153.4199981689453,3327100.0,151.9241943359375
2017-12-28,154.1199951171875,153.1999969482422,153.1999969482422,154.0399932861328,2687600.0,152.5381317138672
2017-12-27,153.17999267578125,152.61000061035156,152.9499969482422,153.1300048828125,2149300.0,151.63702392578125
2017-12-26,153.86000061035156,152.5,152.50999450683594,152.8300018310547,2479000.0,151.33995056152344
2017-12-22,153.0,151.5,151.82000732421875,152.5,2990600.0,151.01315307617188
2017-12-21,153.4600067138672,151.49000549316406,153.1699981689453,151.5,4153900.0,150.0229034423828
2017-12-20,153.88999938964844,152.77999877929688,153.64999389648438,152.9499969482422,3785700.0,151.45877075195312
2017-12-19,154.1699981689453,153.08999633789062,154.0500030517578,153.22999572753906,4116400.0,151.7360382080078
2017-12-18,154.17999267578125,153.2100067138672,153.58999633789062,153.3300018310547,5092800.0,151.83506774902344
2017-12-15,153.8000030517578,152.02999877929688,153.61000061035156,152.5,11279900.0,151.01315307617188
2017-12-14,155.11000061035156,153.6999969482422,154.60000610351562,154.0,4637400.0,152.49853515625
2017-12-13,156.72999572753906,153.88999938964844,156.60000610351562,153.91000366210938,5661600.0,152.409423828125
2017-12-12,157.85000610351562,155.16000366210938,157.3000030517578,156.74000549316406,6321800.0,155.21182250976562
2017-12-11,155.88999938964844,154.57000732421875,155.4600067138672,155.41000366210938,4102700.0,153.89479064941406
2017-12-08,155.02999877929688,153.5500030517578,154.97999572753906,154.80999755859375,3520300.0,153.30062866210938
2017-12-07,154.4499969482422,153.25999450683594,153.58999633789062,153.57000732421875,3771100.0,152.07273864746094
2017-12-06,156.22000122070312,154.08999633789062,154.10000610351562,154.10000610351562,3410700.0,152.59756469726562
2017-12-05,156.74000549316406,154.67999267578125,156.4499969482422,155.35000610351562,5068000.0,153.8353729248047
2017-12-04,156.8000030517578,155.07000732421875,155.9600067138672,156.4600067138672,4664300.0,154.93455505371094
2017-12-01,155.02000427246094,152.91000366210938,154.39999389648438,154.75999450683594,5567900.0,153.25111389160156
2017-11-30,154.41000366210938,153.0800018310547,153.64999389648438,153.97000122070312,6500800.0,152.4688262939453
2017-11-29,153.61000061035156,152.1699981689453,152.80999755859375,153.5500030517578,5098700.0,152.0529327392578
2017-11-28,152.92999267578125,151.6999969482422,152.35000610351562,152.47000122070312,3973700.0,150.98345947265625
2017-11-27,152.49000549316406,151.6199951171875,152.05999755859375,151.97999572753906,3374000.0,150.49822998046875
2017-11-24,152.1999969482422,151.3300018310547,151.9499969482422,151.83999633789062,1193000.0,150.35958862304688
2017-11-22,152.38999938964844,151.3300018310547,152.0,151.77000427246094,3213600.0,150.290283203125
2017-11-21,152.4499969482422,151.1999969482422,151.3000030517578,151.9499969482422,3756200.0,150.46852111816406
2017-11-20,151.9499969482422,149.89999389648438,150.63999938964844,150.50999450683594,5676500.0,149.0425567626953
2017-11-17,150.14999389648438,148.8300018310547,149.33999633789062,148.97000122070312,4916500.0,147.517578125
2017-11-16,149.64999389648438,147.5,147.72999572753906,149.1199951171875,5446500.0,147.66610717773438
2017-11-15,148.7100067138672,146.2100067138672,148.0,147.10000610351562,4773300.0,145.6658172607422
2017-11-14,148.97000122070312,147.49000549316406,147.9499969482422,148.88999938964844,3758000.0,147.4383544921875
2017-11-13,149.0,147.9199981689453,148.8800048828125,148.39999389648438,5107500.0,146.953125
2017-11-10,150.88999938964844,149.13999938964844,150.64999389648438,149.16000366210938,4307300.0,147.7057342529297
2017-11-09,151.8000030517578,149.86000061035156,149.92999267578125,150.3000030517578,4776500.0,148.83460998535156
2017-11-08,151.7899932861328,150.27999877929688,151.60000610351562,151.57000732421875,4634400.0,148.6068572998047
2017-11-07,151.50999450683594,150.5,151.3699951171875,151.35000610351562,3701100.0,148.3911590576172
2017-11-06,151.82000732421875,150.27999877929688,151.77000427246094,150.83999633789062,4498400.0,147.89112854003906
2017-11-03,153.47000122070312,151.49000549316406,153.4199981689453,151.5800018310547,4431800.0,148.61666870117188
2017-11-02,154.49000549316406,152.91000366210938,154.17999267578125,153.35000610351562,3397600.0,150.35206604003906
2017-11-01,154.89999389648438,153.8300018310547,154.10000610351562,154.02999877929688,3240200.0,151.01876831054688
2017-10-31,154.92999267578125,152.92999267578125,154.3300018310547,154.05999755859375,4328300.0,151.0481719970703
2017-10-30,154.58999633789062,152.7100067138672,153.75999450683594,154.36000061035156,4210400.0,151.34231567382812
2017-10-27,154.6300048828125,152.91000366210938,154.5399932861328,153.67999267578125,4895200.0,150.67559814453125
2017-10-26,155.1199951171875,153.5399932861328,154.30999755859375,153.60000610351562,4300500.0,150.59718322753906
2017-10-25,156.3699951171875,153.05999755859375,156.00999450683594,153.5,6921100.0,150.49911499023438
2017-10-24,159.6999969482422,155.1699981689453,159.64999389648438,155.8800048828125,8194700.0,152.8325958251953
2017-10-23,162.50999450683594,159.5399932861328,162.0500030517578,159.5500030517578,5779400.0,156.4308624267578
2017-10-20,162.47999572753906,159.77000427246094,161.07000732421875,162.07000732421875,7868800.0,158.90158081054688
2017-10-19,160.9600067138672,159.08999633789062,159.8000030517578,160.89999389648438,9914200.0,157.75445556640625
2017-10-18,161.22999572753906,156.9499969482422,157.1199951171875,159.52999877929688,30490200.0,156.41123962402344
2017-10-17,147.1199951171875,146.17999267578125,146.6300048828125,146.5399932861328,6372400.0,143.67518615722656
2017-10-16,147.6699981689453,146.50999450683594,147.22000122070312,146.8300018310547,3052100.0,143.9595184326172
2017-10-13,147.85000610351562,146.94000244140625,147.47999572753906,147.10000610351562,2506600.0,144.2242431640625
2017-10-12,147.88999938964844,146.77000427246094,147.55999755859375,147.02999877929688,3264300.0,144.15560913085938
2017-10-11,148.47000122070312,147.27999877929688,148.39999389648438,147.6199951171875,3702200.0,144.73406982421875
2017-10-10,148.9499969482422,147.64999389648438,147.7100067138672,148.5,4032600.0,145.59686279296875
2017-10-09,147.7899932861328,146.35000610351562,146.5,147.38999938964844,2682600.0,144.50857543945312
2017-10-06,146.85000610351562,146.32000732421875,146.63999938964844,146.47999572753906,2623200.0,143.61634826660156
2017-10-05,147.5399932861328,146.47999572753906,146.67999267578125,146.72000122070312,2686500.0,143.85166931152344
2017-10-04,147.02000427246094,146.11000061035156,147.0,146.47999572753906,2244400.0,143.61634826660156
2017-10-03,147.1999969482422,146.33999633789062,146.69000244140625,146.77999877929688,2302700.0,143.91049194335938
2017-10-02,146.8699951171875,145.2100067138672,145.35000610351562,146.66000366210938,2973200.0,143.7928466796875
2017-09-29,145.69000244140625,144.9199981689453,145.4499969482422,145.0800018310547,2654700.0,142.2437286376953
2017-09-28,145.86000061035156,144.2100067138672,145.66000366210938,145.66000366210938,2774800.0,142.81239318847656
2017-09-27,146.89999389648438,145.02999877929688,146.67999267578125,145.66000366210938,3502700.0,142.81239318847656
2017-09-26,147.4199981689453,145.94000244140625,146.36000061035156,146.55999755859375,4488600.0,143.69480895996094
2017-09-25,146.02999877929688,144.91000366210938,145.1199951171875,145.8699951171875,5213100.0,143.01828002929688
2017-09-22,145.58999633789062,144.58999633789062,145.58999633789062,145.1300048828125,2792300.0,142.29275512695312
2017-09-21,145.88999938964844,145.10000610351562,145.64999389648438,145.25999450683594,2555600.0,142.4202117919922
2017-09-20,145.8800048828125,144.4199981689453,144.92999267578125,145.8800048828125,5447500.0,143.02810668945312
2017-09-19,144.97999572753906,144.22000122070312,144.7899932861328,144.38999938964844,3464400.0,141.5672149658203
2017-09-18,145.47999572753906,144.27000427246094,144.80999755859375,144.5500030517578,3019500.0,141.72409057617188
2017-09-15,145.1699981689453,144.0800018310547,144.82000732421875,144.82000732421875,7397200.0,141.9888153076172
2017-09-14,146.3800048828125,145.50999450683594,145.86000061035156,145.5399932861328,3756900.0,142.69473266601562
2017-09-13,146.2899932861328,145.33999633789062,145.35000610351562,145.99000549316406,4101000.0,143.1359405517578
2017-09-12,146.3699951171875,144.50999450683594,145.11000061035156,145.75999450683594,5238100.0,142.91043090820312
2017-09-11,145.1300048828125,143.00999450683594,143.5399932861328,144.86000061035156,4613400.0,142.0280303955078
2017-09-08,143.14999389648438,141.63999938964844,143.14999389648438,142.4499969482422,3366200.0,139.66514587402344
2017-09-07,144.63999938964844,142.41000366210938,144.10000610351562,142.89999389648438,4188200.0,140.10633850097656
2017-09-06,144.47000122070312,143.5,143.8800048828125,143.82000732421875,3273300.0,141.0083770751953
2017-09-05,144.36000061035156,142.6999969482422,143.5,143.0399932861328,3097500.0,140.24362182617188
2017-09-01,144.5,142.97999572753906,142.97999572753906,144.0800018310547,3351700.0,141.26329040527344
2017-08-31,143.66000366210938,142.6300048828125,143.02000427246094,143.02999877929688,3656400.0,140.2338104248047
2017-08-30,143.27999877929688,142.41000366210938,143.25999450683594,142.55999755859375,2736000.0,139.7729949951172
2017-08-29,143.42999267578125,141.89999389648438,142.10000610351562,143.13999938964844,3009500.0,140.34165954589844
2017-08-28,144.55999755859375,142.38999938964844,144.11000061035156,142.50999450683594,5134500.0,139.72396850585938
2017-08-25,144.19000244140625,143.25,143.3000030517578,143.74000549316406,2872900.0,140.929931640625
2017-08-24,143.67999267578125,142.25,142.5,142.94000244140625,3592200.0,140.14556884765625
2017-08-23,143.0500030517578,140.67999267578125,140.6999969482422,142.13999938964844,4048300.0,139.3612060546875
2017-08-22,141.14999389648438,140.3800048828125,140.63999938964844,141.00999450683594,2544400.0,138.2532958984375
2017-08-21,140.4199981689453,139.1300048828125,139.58999633789062,140.3300018310547,3190700.0,137.5865936279297
2017-08-18,141.14999389648438,139.5800018310547,140.8699951171875,139.6999969482422,4152700.0,136.9689178466797
2017-08-17,142.88999938964844,140.6999969482422,142.52000427246094,140.6999969482422,4422100.0,137.94935607910156
2017-08-16,142.91000366210938,141.61000061035156,141.7899932861328,142.5,3287800.0,139.71417236328125
2017-08-15,143.33999633789062,140.5800018310547,142.5500030517578,142.07000732421875,4681500.0,139.29258728027344
2017-08-14,142.75999450683594,141.94000244140625,142.0,142.32000732421875,2222300.0,139.53768920898438
2017-08-11,142.58999633789062,141.52000427246094,142.4499969482422,141.83999633789062,3004000.0,139.06707763671875
2017-08-10,142.4199981689453,141.22999572753906,141.63999938964844,141.83999633789062,4525400.0,139.06707763671875
2017-08-09,142.02999877929688,141.19000244140625,141.75,141.77000427246094,2925800.0,138.99844360351562
2017-08-08,142.75999450683594,142.0,142.0,142.11000061035156,3298700.0,139.33180236816406
2017-08-07,145.08999633789062,142.75,145.0,143.47000122070312,4618300.0,139.19451904296875
2017-08-04,145.38999938964844,144.39999389648438,145.0,145.16000366210938,2549400.0,140.83416748046875
2017-08-03,145.33999633789062,144.42999267578125,144.42999267578125,144.94000244140625,3035400.0,140.6207275390625
2017-08-02,145.2899932861328,144.22000122070312,145.1199951171875,144.4499969482422,3540900.0,140.1453399658203
2017-08-01,145.6699981689453,144.72000122070312,145.0,145.3000030517578,3219500.0,140.97000122070312
2017-07-31,144.92999267578125,144.1699981689453,144.3800048828125,144.6699981689453,4355700.0,140.3587646484375
2017-07-28,145.0399932861328,143.83999633789062,144.80999755859375,144.2899932861328,3054800.0,139.99008178710938
2017-07-27,145.39999389648438,143.63999938964844,145.0,145.07000732421875,6430800.0,140.7468719482422
2017-07-26,146.4600067138672,144.47000122070312,146.27000427246094,145.36000061035156,3932400.0,141.0281982421875
2017-07-25,147.49000549316406,146.02999877929688,146.57000732421875,146.19000244140625,4208900.0,141.83348083496094
2017-07-24,147.0399932861328,145.8000030517578,147.0,145.99000549316406,3877600.0,141.63943481445312
2017-07-21,147.8699951171875,146.50999450683594,147.58999633789062,147.0800018310547,6509500.0,142.69696044921875
2017-07-20,148.8300018310547,147.02999877929688,147.52999877929688,147.66000366210938,7212200.0,143.25965881347656
2017-07-19,150.25,146.7100067138672,150.02000427246094,147.52999877929688,14293600.0,143.133544921875
2017-07-18,154.2899932861328,152.0,152.36000061035156,154.0,7566800.0,149.4107208251953
2017-07-17,153.8800048828125,152.24000549316406,153.58999633789062,153.00999450683594,4762600.0,148.45022583007812
2017-07-14,154.6199951171875,153.39999389648438,154.00999450683594,154.24000549316406,3256400.0,149.64358520507812
2017-07-13,154.19000244140625,153.19000244140625,153.6999969482422,153.6300048828125,2476100.0,149.05177307128906
2017-07-12,154.24000549316406,153.0500030517578,153.47999572753906,153.6999969482422,3097900.0,149.1196746826172
2017-07-11,153.64999389648438,152.0500030517578,153.25999450683594,153.19000244140625,3447500.0,148.6248779296875
2017-07-10,153.88999938964844,152.6300048828125,152.91000366210938,153.4199981689453,3206200.0,148.84803771972656
2017-07-07,153.49000549316406,152.13999938964844,152.6199951171875,152.94000244140625,2460100.0,148.38232421875
2017-07-06,153.8300018310547,152.22999572753906,153.36000061035156,152.36000061035156,2757500.0,147.81961059570312
2017-07-05,155.88999938964844,153.6300048828125,155.77000427246094,153.6699981689453,3564400.0,149.09056091308594
2017-07-03,156.02999877929688,153.52000427246094,153.5800018310547,155.5800018310547,2822500.0,150.9436492919922
2017-06-30,154.5,153.13999938964844,154.27999877929688,153.8300018310547,3571500.0,149.24581909179688
2017-06-29,155.74000549316406,153.6199951171875,155.35000610351562,154.1300048828125,3262200.0,149.536865234375
2017-06-28,155.5500030517578,154.77999877929688,155.14999389648438,155.32000732421875,2221000.0,150.69140625
2017-06-27,155.33999633789062,154.5,155.0,154.75,2386500.0,150.1383819580078
2017-06-26,155.75,154.6300048828125,154.7100067138672,155.22999572753906,2153500.0,150.60406494140625
2017-06-23,154.67999267578125,153.8000030517578,154.33999633789062,154.11000061035156,3282200.0,149.51747131347656
2017-06-22,154.99000549316406,153.69000244140625,154.5500030517578,154.39999389648438,2376500.0,149.79881286621094
2017-06-21,155.7899932861328,153.38999938964844,155.7899932861328,153.7899932861328,3959700.0,149.2069854736328
2017-06-20,155.38999938964844,154.25,154.47999572753906,154.9499969482422,4481700.0,150.33242797851562
2017-06-19,155.86000061035156,154.5399932861328,155.50999450683594,154.83999633789062,4629500.0,150.2257080078125
2017-06-16,155.4199981689453,152.97000122070312,154.22999572753906,155.3800048828125,6742000.0,150.7496337890625
2017-06-15,154.69000244140625,153.2899932861328,153.2899932861328,154.22000122070312,4654300.0,149.62417602539062
2017-06-14,154.94000244140625,152.94000244140625,153.97000122070312,153.80999755859375,3049100.0,149.22637939453125
2017-06-13,155.47999572753906,154.14999389648438,155.44000244140625,154.25,3523500.0,149.65328979492188
2017-06-12,157.1999969482422,154.02000427246094,154.19000244140625,155.17999267578125,6471500.0,150.55557250976562
2017-06-09,154.25999450683594,151.8800048828125,152.0,154.10000610351562,4361500.0,149.5077667236328
2017-06-08,152.82000732421875,150.9199981689453,151.0,152.10000610351562,3709000.0,147.56736755371094
2017-06-07,154.1999969482422,150.8000030517578,153.0500030517578,150.97999572753906,4865700.0,146.48072814941406
2017-06-06,152.88999938964844,152.0,152.0,152.3699951171875,3797200.0,147.82931518554688
2017-06-05,152.92999267578125,151.67999267578125,151.82000732421875,152.41000366210938,3975100.0,147.86813354492188
2017-06-02,153.1999969482422,151.8000030517578,153.07000732421875,152.0500030517578,3585700.0,147.5188446044922
2017-06-01,152.8699951171875,151.6300048828125,152.8000030517578,152.6699981689453,2918100.0,148.120361328125
2017-05-31,152.8000030517578,151.64999389648438,152.02999877929688,152.6300048828125,3543400.0,148.08157348632812
2017-05-30,152.6699981689453,151.58999633789062,151.9499969482422,151.72999572753906,3666000.0,147.2083740234375
2017-05-26,153.0,152.05999755859375,152.85000610351562,152.49000549316406,2443300.0,147.9457550048828
2017-05-25,153.72999572753906,152.9499969482422,153.25,153.1999969482422,2582700.0,148.6345672607422
2017-05-24,152.75999450683594,151.22999572753906,152.2100067138672,152.50999450683594,3732400.0,147.9651336669922
2017-05-23,153.67999267578125,151.9199981689453,152.57000732421875,152.02999877929688,2564500.0,147.49945068359375
2017-05-22,152.83999633789062,151.60000610351562,152.10000610351562,152.63999938964844,3302100.0,148.0912628173828
2017-05-19,152.4600067138672,150.88999938964844,151.00999450683594,151.97999572753906,5643000.0,147.450927734375
2017-05-18,151.3300018310547,150.11000061035156,150.86000061035156,150.77999877929688,3274200.0,146.28668212890625
2017-05-17,154.13999938964844,150.88999938964844,153.3000030517578,150.92999267578125,5191500.0,146.43222045898438
2017-05-16,153.99000549316406,151.66000366210938,151.66000366210938,153.67999267578125,5513700.0,149.1002655029297
2017-05-15,151.8300018310547,150.4499969482422,150.6199951171875,151.50999450683594,4245500.0,146.9949188232422
2017-05-12,151.25999450683594,150.0,150.3000030517578,150.3699951171875,3715300.0,145.88890075683594
2017-05-11,151.14999389648438,149.7899932861328,151.0500030517578,150.64999389648438,5627900.0,146.1605682373047
2017-05-10,152.3699951171875,151.1300048828125,151.64999389648438,151.25,4999900.0,146.74267578125
2017-05-09,153.10000610351562,151.55999755859375,152.60000610351562,152.11000061035156,6853000.0,147.57705688476562
2017-05-08,153.47000122070312,152.1999969482422,152.8000030517578,153.02999877929688,7492000.0,148.4696502685547
2017-05-05,155.77999877929688,153.0,153.52000427246094,155.0500030517578,12521300.0,148.97413635253906
2017-05-04,159.13999938964844,158.36000061035156,158.88999938964844,159.0500030517578,4280600.0,152.81739807128906
2017-05-03,159.4499969482422,158.52000427246094,158.74000549316406,158.6300048828125,3993300.0,152.4138641357422
2017-05-02,159.49000549316406,158.63999938964844,159.44000244140625,159.10000610351562,3208200.0,152.8654327392578
2017-05-01,160.4199981689453,158.6999969482422,160.0500030517578,158.83999633789062,4935300.0,152.61561584472656
2017-04-28,160.58999633789062,159.6999969482422,160.5,160.2899932861328,4154100.0,154.00881958007812
2017-04-27,160.47999572753906,159.6300048828125,160.2899932861328,160.32000732421875,4122600.0,154.0376434326172
2017-04-26,161.10000610351562,159.88999938964844,160.52999877929688,160.05999755859375,4327800.0,153.78781127929688
2017-04-25,162.0399932861328,160.3800048828125,161.77999877929688,160.38999938964844,4860400.0,154.10488891601562
2017-04-24,161.57000732421875,160.4199981689453,161.2899932861328,160.75,5320600.0,154.45077514648438
2017-04-21,162.11000061035156,160.3800048828125,162.0500030517578,160.3800048828125,5607800.0,154.09530639648438
2017-04-20,162.39999389648438,160.5,161.32000732421875,162.3000030517578,6486800.0,155.94003295898438
2017-04-19,162.63999938964844,159.60000610351562,161.75999450683594,161.69000244140625,19284300.0,155.3539581298828
2017-04-18,171.69000244140625,169.8300018310547,170.7899932861328,170.0500030517578,6345500.0,163.38636779785156
2017-04-17,171.3000030517578,169.6199951171875,169.75,171.10000610351562,3720200.0,164.3952178955078
2017-04-13,171.36000061035156,169.52999877929688,169.9199981689453,169.52999877929688,3205500.0,162.88671875
2017-04-12,171.1999969482422,170.02000427246094,171.0399932861328,170.66000366210938,3276900.0,163.97244262695312
2017-04-11,171.22999572753906,168.97999572753906,170.64999389648438,170.5800018310547,4891900.0,163.8955841064453
2017-04-10,172.55999755859375,171.0,172.52999877929688,171.1999969482422,3789900.0,164.49130249023438
2017-04-07,172.92999267578125,171.27999877929688,172.0800018310547,172.13999938964844,3588300.0,165.3944549560547
2017-04-06,173.47000122070312,172.25,173.47000122070312,172.4499969482422,3435400.0,165.6923065185547
2017-04-05,176.3300018310547,172.80999755859375,174.6999969482422,172.8800048828125,6238900.0,166.10545349121094
2017-04-04,174.9600067138672,173.25999450683594,173.52000427246094,174.52000427246094,3108900.0,167.68118286132812
2017-04-03,174.8699951171875,173.3800048828125,173.82000732421875,174.5,4286500.0,167.66195678710938
2017-03-31,174.9499969482422,173.69000244140625,173.97999572753906,174.13999938964844,2913700.0,167.3160858154297
2017-03-30,174.58999633789062,173.69000244140625,173.86000061035156,173.86000061035156,3168300.0,167.04705810546875
2017-03-29,174.49000549316406,173.4600067138672,174.3000030517578,173.94000244140625,3085600.0,167.1239013671875
2017-03-28,175.0,173.0,173.94000244140625,174.50999450683594,3523900.0,167.6715850830078
2017-03-27,174.16000366210938,172.08999633789062,172.69000244140625,173.77000427246094,3259000.0,166.9605712890625
2017-03-24,175.5,173.38999938964844,175.1199951171875,173.8300018310547,3221700.0,167.01821899414062
2017-03-23,175.6699981689453,173.55999755859375,174.42999267578125,174.82000732421875,3740000.0,167.96942138671875
2017-03-22,175.05999755859375,172.8000030517578,174.0399932861328,174.77999877929688,3450500.0,167.9309844970703
2017-03-21,176.22999572753906,173.83999633789062,176.00999450683594,173.8800048828125,3927700.0,167.06625366210938
2017-03-20,176.17999267578125,175.13999938964844,175.64999389648438,175.6999969482422,2476100.0,168.81494140625
2017-03-17,176.7899932861328,175.64999389648438,176.2899932861328,175.64999389648438,5921000.0,168.7668914794922
2017-03-16,179.0,176.82000732421875,178.4600067138672,177.24000549316406,4311800.0,170.2946014404297
2017-03-15,176.27999877929688,174.75,175.7100067138672,175.80999755859375,3815500.0,168.920654296875
2017-03-14,176.82000732421875,175.2100067138672,176.17999267578125,175.72000122070312,3147500.0,168.83416748046875
2017-03-13,178.05999755859375,176.4199981689453,177.85000610351562,176.4600067138672,3482200.0,169.54518127441406
2017-03-10,179.49000549316406,177.4199981689453,178.2100067138672,177.8300018310547,3100300.0,170.86148071289062
2017-03-09,179.25,175.8800048828125,179.14999389648438,177.17999267578125,5444100.0,170.2369384765625
2017-03-08,180.9499969482422,179.3000030517578,180.75,179.4499969482422,3557400.0,172.41799926757812
2017-03-07,181.2899932861328,180.1999969482422,180.7100067138672,180.3800048828125,2980500.0,173.31155395507812
2017-03-06,180.99000549316406,179.57000732421875,179.72000122070312,180.47000122070312,3204400.0,173.3980255126953
2017-03-03,181.32000732421875,179.75999450683594,180.52999877929688,180.0500030517578,1822000.0,172.99447631835938
2017-03-02,181.8800048828125,180.42999267578125,181.8800048828125,180.52999877929688,2918200.0,173.45567321777344
2017-03-01,182.5500030517578,180.02999877929688,180.47999572753906,181.9499969482422,3005600.0,174.8200225830078
2017-02-28,180.6300048828125,179.35000610351562,179.3800048828125,179.82000732421875,3273400.0,172.7735137939453
2017-02-27,181.25,179.27999877929688,181.19000244140625,179.39999389648438,3691300.0,172.36996459960938
2017-02-24,181.49000549316406,179.88999938964844,180.2100067138672,181.35000610351562,3300100.0,174.2435302734375
2017-02-23,182.5,180.9199981689453,182.0,181.64999389648438,2282500.0,174.5317840576172
2017-02-22,181.33999633789062,180.08999633789062,180.08999633789062,181.14999389648438,3020500.0,174.05137634277344
2017-02-21,180.7899932861328,179.1199951171875,180.60000610351562,180.25999450683594,4480300.0,173.1962432861328
2017-02-17,181.57000732421875,180.0,181.25,180.6699981689453,3552500.0,173.59019470214844
2017-02-16,182.7899932861328,180.8699951171875,181.4499969482422,181.42999267578125,3251500.0,174.32040405273438
2017-02-15,181.9199981689453,179.80999755859375,180.1999969482422,181.67999267578125,2914300.0,174.5605926513672
2017-02-14,180.1300048828125,178.35000610351562,178.57000732421875,180.1300048828125,2567900.0,173.07135009765625
2017-02-13,179.89999389648438,178.83999633789062,179.24000549316406,179.36000061035156,3093400.0,172.33152770996094
2017-02-10,178.8699951171875,176.75999450683594,177.3699951171875,178.67999267578125,2930700.0,171.6781463623047
2017-02-09,177.8000030517578,175.91000366210938,176.1699981689453,177.2100067138672,3090700.0,170.2657928466797
2017-02-08,177.5,175.8800048828125,177.5,176.1699981689453,2913100.0,169.26651000976562
